,gene_id,database,kegg_id
1302,XNR_RS06370,KEGG_ko,-
1304,XNR_RS06380,KEGG_ko,-
1305,XNR_RS06385,KEGG_ko,-
1307,XNR_RS06395,KEGG_ko,-
1308,XNR_RS06400,KEGG_ko,-
1309,XNR_RS06405,KEGG_ko,-
1310,XNR_RS06410,KEGG_ko,-
1311,XNR_RS06415,KEGG_ko,-
1312,XNR_RS06420,KEGG_ko,-
1313,XNR_RS06425,KEGG_ko,-
1315,XNR_RS06435,KEGG_ko,-
1323,XNR_RS31535,KEGG_ko,-
1327,XNR_RS06490,KEGG_ko,-
1330,XNR_RS06505,KEGG_ko,-
1331,XNR_RS06510,KEGG_ko,-
1332,XNR_RS06515,KEGG_ko,-
1333,XNR_RS06520,KEGG_ko,-
1339,XNR_RS06550,KEGG_ko,-
1340,XNR_RS06555,KEGG_ko,-
1342,XNR_RS06565,KEGG_ko,-
1343,XNR_RS30750,KEGG_ko,-
1344,XNR_RS06570,KEGG_ko,-
1345,XNR_RS06580,KEGG_ko,-
1346,XNR_RS06585,KEGG_ko,-
1347,XNR_RS06590,KEGG_ko,-
1350,XNR_RS06605,KEGG_ko,-
1353,XNR_RS06620,KEGG_ko,-
1355,XNR_RS06630,KEGG_ko,-
1356,XNR_RS06635,KEGG_ko,-
1358,XNR_RS06645,KEGG_ko,-
1361,XNR_RS06660,KEGG_ko,-
1363,XNR_RS06670,KEGG_ko,-
1365,XNR_RS06680,KEGG_ko,-
1372,XNR_RS06710,KEGG_ko,-
1373,XNR_RS06715,KEGG_ko,-
1374,XNR_RS06720,KEGG_ko,-
1379,XNR_RS06745,KEGG_ko,-
1388,XNR_RS06790,KEGG_ko,-
1390,XNR_RS06800,KEGG_ko,-
1391,XNR_RS06805,KEGG_ko,-
1392,XNR_RS06810,KEGG_ko,-
1393,XNR_RS06815,KEGG_ko,-
1395,XNR_RS06825,KEGG_ko,-
1396,XNR_RS06830,KEGG_ko,-
1397,XNR_RS06835,KEGG_ko,-
1399,XNR_RS06845,KEGG_ko,-
1400,XNR_RS06850,KEGG_ko,-
1407,XNR_RS06885,KEGG_ko,-
1408,XNR_RS06890,KEGG_ko,-
1410,XNR_RS06900,KEGG_ko,-
1415,XNR_RS06925,KEGG_ko,-
1416,XNR_RS06930,KEGG_ko,-
1419,XNR_RS06945,KEGG_ko,-
1420,XNR_RS06950,KEGG_ko,-
1422,XNR_RS06960,KEGG_ko,-
1423,XNR_RS06965,KEGG_ko,-
1428,XNR_RS30710,KEGG_ko,-
1429,XNR_RS06995,KEGG_ko,-
1430,XNR_RS07000,KEGG_ko,-
1432,XNR_RS07015,KEGG_ko,-
1433,XNR_RS07020,KEGG_ko,-
1435,XNR_RS07030,KEGG_ko,-
1436,XNR_RS07035,KEGG_ko,-
1438,XNR_RS07045,KEGG_ko,-
1439,XNR_RS07050,KEGG_ko,-
1440,XNR_RS07055,KEGG_ko,-
1441,XNR_RS07060,KEGG_ko,-
1442,XNR_RS07065,KEGG_ko,-
1443,XNR_RS07070,KEGG_ko,-
1444,XNR_RS07075,KEGG_ko,-
1445,XNR_RS07080,KEGG_ko,-
1446,XNR_RS07085,KEGG_ko,-
1447,XNR_RS07090,KEGG_ko,-
1449,XNR_RS07100,KEGG_ko,-
1450,XNR_RS07105,KEGG_ko,-
1451,XNR_RS07110,KEGG_ko,-
1452,XNR_RS07115,KEGG_ko,-
1453,XNR_RS07120,KEGG_ko,-
1457,XNR_RS07145,KEGG_ko,-
1462,XNR_RS07170,KEGG_ko,-
1463,XNR_RS07175,KEGG_ko,-
1464,XNR_RS07180,KEGG_ko,-
1466,XNR_RS07190,KEGG_ko,-
1467,XNR_RS07195,KEGG_ko,-
1470,XNR_RS07210,KEGG_ko,-
1471,XNR_RS07215,KEGG_ko,-
1472,XNR_RS07220,KEGG_ko,-
1475,XNR_RS07235,KEGG_ko,-
1492,XNR_RS07315,KEGG_ko,-
1500,XNR_RS07350,KEGG_ko,-
1501,XNR_RS07360,KEGG_ko,-
1502,XNR_RS07365,KEGG_ko,-
1505,XNR_RS07385,KEGG_ko,-
1506,XNR_RS07390,KEGG_ko,-
1507,XNR_RS07395,KEGG_ko,-
1511,XNR_RS07410,KEGG_ko,-
1514,XNR_RS07425,KEGG_ko,-
1515,XNR_RS07430,KEGG_ko,-
1516,XNR_RS07435,KEGG_ko,-
1518,XNR_RS07450,KEGG_ko,-
1520,XNR_RS07460,KEGG_ko,-
1522,XNR_RS07470,KEGG_ko,-
1523,XNR_RS07475,KEGG_ko,-
1524,XNR_RS07480,KEGG_ko,-
1529,XNR_RS07505,KEGG_ko,-
1532,XNR_RS07520,KEGG_ko,-
1534,XNR_RS07530,KEGG_ko,-
1535,XNR_RS07540,KEGG_ko,-
1536,XNR_RS07545,KEGG_ko,-
1537,XNR_RS07550,KEGG_ko,-
1539,XNR_RS07560,KEGG_ko,-
1542,XNR_RS07575,KEGG_ko,-
1543,XNR_RS07580,KEGG_ko,-
1544,XNR_RS07585,KEGG_ko,-
1545,XNR_RS31540,KEGG_ko,-
1546,XNR_RS07595,KEGG_ko,-
1547,XNR_RS07600,KEGG_ko,-
1548,XNR_RS07605,KEGG_ko,-
1549,XNR_RS07610,KEGG_ko,-
1550,XNR_RS07615,KEGG_ko,-
1551,XNR_RS07625,KEGG_ko,-
1552,XNR_RS07630,KEGG_ko,-
1557,XNR_RS07655,KEGG_ko,-
1558,XNR_RS07660,KEGG_ko,-
1559,XNR_RS07665,KEGG_ko,-
1562,XNR_RS07690,KEGG_ko,-
1563,XNR_RS07695,KEGG_ko,-
1564,XNR_RS07700,KEGG_ko,-
1566,XNR_RS07715,KEGG_ko,-
1569,XNR_RS07730,KEGG_ko,-
1570,XNR_RS07735,KEGG_ko,-
1573,XNR_RS07750,KEGG_ko,-
1576,XNR_RS07765,KEGG_ko,-
1577,XNR_RS07770,KEGG_ko,-
1580,XNR_RS07785,KEGG_ko,-
1588,XNR_RS07825,KEGG_ko,-
1594,XNR_RS07855,KEGG_ko,-
1595,XNR_RS07860,KEGG_ko,-
1598,XNR_RS07875,KEGG_ko,-
1599,XNR_RS07880,KEGG_ko,-
1603,XNR_RS07900,KEGG_ko,-
1608,XNR_RS07925,KEGG_ko,-
1610,XNR_RS07940,KEGG_ko,-
1612,XNR_RS07950,KEGG_ko,-
1616,XNR_RS07965,KEGG_ko,-
1617,XNR_RS07970,KEGG_ko,-
1618,XNR_RS07975,KEGG_ko,-
1619,XNR_RS07980,KEGG_ko,-
1620,XNR_RS07985,KEGG_ko,-
1622,XNR_RS07995,KEGG_ko,-
1623,XNR_RS08000,KEGG_ko,-
1624,XNR_RS08005,KEGG_ko,-
1626,XNR_RS29645,KEGG_ko,-
1630,XNR_RS08035,KEGG_ko,-
1632,XNR_RS08045,KEGG_ko,-
1633,XNR_RS08050,KEGG_ko,-
1634,XNR_RS08055,KEGG_ko,-
1635,XNR_RS08060,KEGG_ko,-
1636,XNR_RS08065,KEGG_ko,-
1638,XNR_RS08075,KEGG_ko,-
1640,XNR_RS08085,KEGG_ko,-
1642,XNR_RS08095,KEGG_ko,-
1643,XNR_RS08100,KEGG_ko,-
1644,XNR_RS08110,KEGG_ko,-
1645,XNR_RS08115,KEGG_ko,-
1646,XNR_RS08120,KEGG_ko,-
1647,XNR_RS08125,KEGG_ko,-
1649,XNR_RS08135,KEGG_ko,-
1650,XNR_RS08140,KEGG_ko,-
1651,XNR_RS30760,KEGG_ko,-
1656,XNR_RS08160,KEGG_ko,-
1658,XNR_RS08170,KEGG_ko,-
1659,XNR_RS08175,KEGG_ko,-
1660,XNR_RS08180,KEGG_ko,-
1661,XNR_RS08185,KEGG_ko,-
1662,XNR_RS08190,KEGG_ko,-
1664,XNR_RS08200,KEGG_ko,-
1667,XNR_RS08215,KEGG_ko,-
1669,XNR_RS29655,KEGG_ko,-
1670,XNR_RS29660,KEGG_ko,-
1675,XNR_RS08245,KEGG_ko,-
1678,XNR_RS08260,KEGG_ko,-
1679,XNR_RS08265,KEGG_ko,-
1682,XNR_RS08280,KEGG_ko,-
1683,XNR_RS08290,KEGG_ko,-
1684,XNR_RS08295,KEGG_ko,-
1685,XNR_RS08300,KEGG_ko,-
1687,XNR_RS08310,KEGG_ko,-
1689,XNR_RS08320,KEGG_ko,-
1697,XNR_RS08350,KEGG_ko,-
1699,XNR_RS30765,KEGG_ko,-
1700,XNR_RS08365,KEGG_ko,-
1702,XNR_RS08375,KEGG_ko,-
1704,XNR_RS08385,KEGG_ko,-
1726,XNR_RS08450,KEGG_ko,-
1728,XNR_RS08465,KEGG_ko,-
1729,XNR_RS08470,KEGG_ko,-
1731,XNR_RS30590,KEGG_ko,-
1732,XNR_RS08480,KEGG_ko,-
1733,XNR_RS08485,KEGG_ko,-
1734,XNR_RS08490,KEGG_ko,-
1735,XNR_RS08495,KEGG_ko,-
1736,XNR_RS08500,KEGG_ko,-
1737,XNR_RS08505,KEGG_ko,-
1738,XNR_RS08510,KEGG_ko,-
1739,XNR_RS08515,KEGG_ko,-
1740,XNR_RS08520,KEGG_ko,-
1741,XNR_RS08525,KEGG_ko,-
1742,XNR_RS29665,KEGG_ko,-
1743,XNR_RS08535,KEGG_ko,-
1744,XNR_RS08540,KEGG_ko,-
1745,XNR_RS08545,KEGG_ko,-
1746,XNR_RS08550,KEGG_ko,-
1747,XNR_RS08555,KEGG_ko,-
1750,XNR_RS08570,KEGG_ko,-
1752,XNR_RS08580,KEGG_ko,-
1757,XNR_RS08605,KEGG_ko,-
1759,XNR_RS08615,KEGG_ko,-
1760,XNR_RS08620,KEGG_ko,-
1763,XNR_RS08635,KEGG_ko,-
1764,XNR_RS08640,KEGG_ko,-
1765,XNR_RS08650,KEGG_ko,-
1766,XNR_RS08655,KEGG_ko,-
1768,XNR_RS08665,KEGG_ko,-
1769,XNR_RS08670,KEGG_ko,-
1772,XNR_RS08685,KEGG_ko,-
1773,XNR_RS08690,KEGG_ko,-
1775,XNR_RS08700,KEGG_ko,-
1776,XNR_RS08705,KEGG_ko,-
1778,XNR_RS08715,KEGG_ko,-
1779,XNR_RS08720,KEGG_ko,-
1780,XNR_RS08725,KEGG_ko,-
1781,XNR_RS08730,KEGG_ko,-
1782,XNR_RS08735,KEGG_ko,-
1783,XNR_RS08740,KEGG_ko,-
1785,XNR_RS08750,KEGG_ko,-
1786,XNR_RS08755,KEGG_ko,-
1787,XNR_RS08760,KEGG_ko,-
1791,XNR_RS08780,KEGG_ko,-
1794,XNR_RS08795,KEGG_ko,-
1798,XNR_RS08820,KEGG_ko,-
1803,XNR_RS08845,KEGG_ko,-
1808,XNR_RS08870,KEGG_ko,-
1809,XNR_RS08875,KEGG_ko,-
1813,XNR_RS31120,KEGG_ko,-
1815,XNR_RS08910,KEGG_ko,-
1816,XNR_RS08915,KEGG_ko,-
1817,XNR_RS08920,KEGG_ko,-
1819,XNR_RS08930,KEGG_ko,-
1827,XNR_RS08965,KEGG_ko,-
1828,XNR_RS08975,KEGG_ko,-
1829,XNR_RS08980,KEGG_ko,-
1831,XNR_RS31125,KEGG_ko,-
1832,XNR_RS31130,KEGG_ko,-
1833,XNR_RS08995,KEGG_ko,-
1834,XNR_RS09000,KEGG_ko,-
1835,XNR_RS09005,KEGG_ko,-
1836,XNR_RS29670,KEGG_ko,-
1837,XNR_RS09020,KEGG_ko,-
1838,XNR_RS09025,KEGG_ko,-
1839,XNR_RS09030,KEGG_ko,-
1840,XNR_RS29680,KEGG_ko,-
1841,XNR_RS09040,KEGG_ko,-
1842,XNR_RS09045,KEGG_ko,-
1843,XNR_RS09050,KEGG_ko,-
1844,XNR_RS30775,KEGG_ko,-
1845,XNR_RS09055,KEGG_ko,-
1846,XNR_RS09060,KEGG_ko,-
1847,XNR_RS31550,KEGG_ko,-
1848,XNR_RS09065,KEGG_ko,-
1849,XNR_RS09070,KEGG_ko,-
1850,XNR_RS09075,KEGG_ko,-
1851,XNR_RS09080,KEGG_ko,-
1852,XNR_RS09090,KEGG_ko,-
1854,XNR_RS09100,KEGG_ko,-
1860,XNR_RS09125,KEGG_ko,-
1865,XNR_RS09150,KEGG_ko,-
1866,XNR_RS09155,KEGG_ko,-
1867,XNR_RS09160,KEGG_ko,-
1869,XNR_RS09170,KEGG_ko,-
1870,XNR_RS09175,KEGG_ko,-
1871,XNR_RS09180,KEGG_ko,-
1872,XNR_RS09185,KEGG_ko,-
1873,XNR_RS09190,KEGG_ko,-
1874,XNR_RS09195,KEGG_ko,-
1875,XNR_RS09200,KEGG_ko,-
1880,XNR_RS09225,KEGG_ko,-
1881,XNR_RS09230,KEGG_ko,-
1896,XNR_RS09280,KEGG_ko,-
1899,XNR_RS09295,KEGG_ko,-
1900,XNR_RS09300,KEGG_ko,-
1901,XNR_RS09305,KEGG_ko,-
1904,XNR_RS09320,KEGG_ko,-
1905,XNR_RS09325,KEGG_ko,-
1906,XNR_RS09330,KEGG_ko,-
1907,XNR_RS09335,KEGG_ko,-
1909,XNR_RS09345,KEGG_ko,-
1911,XNR_RS09355,KEGG_ko,-
1915,XNR_RS09375,KEGG_ko,-
1916,XNR_RS09380,KEGG_ko,-
1921,XNR_RS09400,KEGG_ko,-
1922,XNR_RS09405,KEGG_ko,-
1923,XNR_RS09410,KEGG_ko,-
1925,XNR_RS09420,KEGG_ko,-
1926,XNR_RS09440,KEGG_ko,-
1927,XNR_RS09445,KEGG_ko,-
1928,XNR_RS09450,KEGG_ko,-
1930,XNR_RS09460,KEGG_ko,-
1934,XNR_RS09480,KEGG_ko,-
1936,XNR_RS09490,KEGG_ko,-
1938,XNR_RS09500,KEGG_ko,-
1939,XNR_RS09505,KEGG_ko,-
1940,XNR_RS09510,KEGG_ko,-
1941,XNR_RS09515,KEGG_ko,-
1943,XNR_RS09525,KEGG_ko,-
1946,XNR_RS09540,KEGG_ko,-
1948,XNR_RS09550,KEGG_ko,-
1949,XNR_RS09555,KEGG_ko,-
1950,XNR_RS09560,KEGG_ko,-
1951,XNR_RS09565,KEGG_ko,-
1952,XNR_RS09570,KEGG_ko,-
1953,XNR_RS09575,KEGG_ko,-
1956,XNR_RS09585,KEGG_ko,-
1958,XNR_RS09595,KEGG_ko,-
1959,XNR_RS09600,KEGG_ko,-
1960,XNR_RS09605,KEGG_ko,-
1961,XNR_RS09610,KEGG_ko,-
1962,XNR_RS09615,KEGG_ko,-
1963,XNR_RS09620,KEGG_ko,-
1964,XNR_RS09625,KEGG_ko,-
1965,XNR_RS09630,KEGG_ko,-
1968,XNR_RS09645,KEGG_ko,-
1969,XNR_RS09650,KEGG_ko,-
1970,XNR_RS09655,KEGG_ko,-
1971,XNR_RS31150,KEGG_ko,-
1972,XNR_RS09665,KEGG_ko,-
1973,XNR_RS09670,KEGG_ko,-
1974,XNR_RS09675,KEGG_ko,-
1976,XNR_RS09685,KEGG_ko,-
1980,XNR_RS09700,KEGG_ko,-
1981,XNR_RS09705,KEGG_ko,-
1985,XNR_RS09725,KEGG_ko,-
1986,XNR_RS09730,KEGG_ko,-
1987,XNR_RS09735,KEGG_ko,-
1989,XNR_RS09745,KEGG_ko,-
1993,XNR_RS09765,KEGG_ko,-
1997,XNR_RS09780,KEGG_ko,-
2003,XNR_RS09805,KEGG_ko,-
2004,XNR_RS09810,KEGG_ko,-
2005,XNR_RS09815,KEGG_ko,-
2007,XNR_RS09825,KEGG_ko,-
2008,XNR_RS09830,KEGG_ko,-
2009,XNR_RS09835,KEGG_ko,-
2010,XNR_RS09840,KEGG_ko,-
2012,XNR_RS09850,KEGG_ko,-
2015,XNR_RS09860,KEGG_ko,-
2016,XNR_RS09865,KEGG_ko,-
2017,XNR_RS09870,KEGG_ko,-
2018,XNR_RS09875,KEGG_ko,-
2021,XNR_RS09890,KEGG_ko,-
2026,XNR_RS09920,KEGG_ko,-
2034,XNR_RS09960,KEGG_ko,-
2037,XNR_RS09970,KEGG_ko,-
2039,XNR_RS09980,KEGG_ko,-
2040,XNR_RS09985,KEGG_ko,-
2041,XNR_RS09990,KEGG_ko,-
2042,XNR_RS10000,KEGG_ko,-
2043,XNR_RS10005,KEGG_ko,-
2044,XNR_RS29705,KEGG_ko,-
2046,XNR_RS10015,KEGG_ko,-
2047,XNR_RS29710,KEGG_ko,-
2049,XNR_RS10030,KEGG_ko,-
2050,XNR_RS10040,KEGG_ko,-
2051,XNR_RS10045,KEGG_ko,-
2052,XNR_RS10050,KEGG_ko,-
2053,XNR_RS10055,KEGG_ko,-
2058,XNR_RS10080,KEGG_ko,-
2059,XNR_RS10085,KEGG_ko,-
2060,XNR_RS10090,KEGG_ko,-
2062,XNR_RS10100,KEGG_ko,-
2063,XNR_RS10105,KEGG_ko,-
2064,XNR_RS10115,KEGG_ko,-
2065,XNR_RS10120,KEGG_ko,-
2066,XNR_RS10125,KEGG_ko,-
2067,XNR_RS10130,KEGG_ko,-
2068,XNR_RS10135,KEGG_ko,-
2069,XNR_RS10140,KEGG_ko,-
2070,XNR_RS10145,KEGG_ko,-
2071,XNR_RS10150,KEGG_ko,-
2072,XNR_RS10155,KEGG_ko,-
2073,XNR_RS10160,KEGG_ko,-
2074,XNR_RS10165,KEGG_ko,-
2075,XNR_RS10170,KEGG_ko,-
2076,XNR_RS10175,KEGG_ko,-
2077,XNR_RS10180,KEGG_ko,-
2079,XNR_RS10190,KEGG_ko,-
2080,XNR_RS10195,KEGG_ko,-
2081,XNR_RS31155,KEGG_ko,-
2082,XNR_RS10205,KEGG_ko,-
2083,XNR_RS10210,KEGG_ko,-
2086,XNR_RS10230,KEGG_ko,-
2088,XNR_RS10240,KEGG_ko,-
2089,XNR_RS10245,KEGG_ko,-
2092,XNR_RS10260,KEGG_ko,-
2095,XNR_RS10275,KEGG_ko,-
2096,XNR_RS10280,KEGG_ko,-
2098,XNR_RS10290,KEGG_ko,-
2099,XNR_RS10295,KEGG_ko,-
2104,XNR_RS10320,KEGG_ko,-
2106,XNR_RS10330,KEGG_ko,-
2107,XNR_RS10335,KEGG_ko,-
2108,XNR_RS10340,KEGG_ko,-
2114,XNR_RS10370,KEGG_ko,-
2117,XNR_RS10390,KEGG_ko,-
2118,XNR_RS10395,KEGG_ko,-
2119,XNR_RS10400,KEGG_ko,-
2120,XNR_RS10405,KEGG_ko,-
2121,XNR_RS10410,KEGG_ko,-
2123,XNR_RS10425,KEGG_ko,-
2124,XNR_RS10430,KEGG_ko,-
2125,XNR_RS10435,KEGG_ko,-
2126,XNR_RS10440,KEGG_ko,-
2128,XNR_RS10450,KEGG_ko,-
2130,XNR_RS10465,KEGG_ko,-
2132,XNR_RS10475,KEGG_ko,-
2133,XNR_RS10480,KEGG_ko,-
2135,XNR_RS10490,KEGG_ko,-
2136,XNR_RS10495,KEGG_ko,-
2137,XNR_RS10500,KEGG_ko,-
2138,XNR_RS10505,KEGG_ko,-
2139,XNR_RS10510,KEGG_ko,-
2140,XNR_RS10515,KEGG_ko,-
2141,XNR_RS10520,KEGG_ko,-
2142,XNR_RS10525,KEGG_ko,-
2143,XNR_RS10530,KEGG_ko,-
2144,XNR_RS10535,KEGG_ko,-
2145,XNR_RS10545,KEGG_ko,-
2155,XNR_RS10590,KEGG_ko,-
2156,XNR_RS29720,KEGG_ko,-
2159,XNR_RS10615,KEGG_ko,-
2160,XNR_RS10620,KEGG_ko,-
2162,XNR_RS10630,KEGG_ko,-
2166,XNR_RS10650,KEGG_ko,-
2167,XNR_RS10655,KEGG_ko,-
2168,XNR_RS10660,KEGG_ko,-
2169,XNR_RS10665,KEGG_ko,-
2170,XNR_RS10675,KEGG_ko,-
2171,XNR_RS10680,KEGG_ko,-
2172,XNR_RS31560,KEGG_ko,-
2173,XNR_RS10685,KEGG_ko,-
2176,XNR_RS10710,KEGG_ko,-
2186,XNR_RS10755,KEGG_ko,-
2187,XNR_RS10760,KEGG_ko,-
2188,XNR_RS10765,KEGG_ko,-
2190,XNR_RS10775,KEGG_ko,-
2191,XNR_RS10780,KEGG_ko,-
2192,XNR_RS10785,KEGG_ko,-
2193,XNR_RS31170,KEGG_ko,-
2194,XNR_RS29730,KEGG_ko,-
2195,XNR_RS10800,KEGG_ko,-
2196,XNR_RS10810,KEGG_ko,-
2197,XNR_RS10815,KEGG_ko,-
2198,XNR_RS10820,KEGG_ko,-
2199,XNR_RS10825,KEGG_ko,-
2200,XNR_RS30295,KEGG_ko,-
2201,XNR_RS10830,KEGG_ko,-
2202,XNR_RS10835,KEGG_ko,-
2204,XNR_RS10845,KEGG_ko,-
2206,XNR_RS10855,KEGG_ko,-
2207,XNR_RS10865,KEGG_ko,-
2208,XNR_RS10870,KEGG_ko,-
2209,XNR_RS31180,KEGG_ko,-
2210,XNR_RS31185,KEGG_ko,-
2212,XNR_RS30300,KEGG_ko,-
2213,XNR_RS10905,KEGG_ko,-
2214,XNR_RS29755,KEGG_ko,-
2215,XNR_RS30305,KEGG_ko,-
2216,XNR_RS29770,KEGG_ko,-
2217,XNR_RS10925,KEGG_ko,-
2218,XNR_RS10930,KEGG_ko,-
2219,XNR_RS10935,KEGG_ko,-
2220,XNR_RS10945,KEGG_ko,-
2222,XNR_RS10955,KEGG_ko,-
2224,XNR_RS10965,KEGG_ko,-
2225,XNR_RS10970,KEGG_ko,-
2226,XNR_RS10975,KEGG_ko,-
2227,XNR_RS10980,KEGG_ko,-
2228,XNR_RS10985,KEGG_ko,-
2229,XNR_RS10990,KEGG_ko,-
2230,XNR_RS10995,KEGG_ko,-
2231,XNR_RS11000,KEGG_ko,-
2232,XNR_RS11005,KEGG_ko,-
2234,XNR_RS11015,KEGG_ko,-
2236,XNR_RS11025,KEGG_ko,-
2240,XNR_RS11050,KEGG_ko,-
2241,XNR_RS11055,KEGG_ko,-
2244,XNR_RS11070,KEGG_ko,-
2245,XNR_RS11075,KEGG_ko,-
2246,XNR_RS11080,KEGG_ko,-
2248,XNR_RS11090,KEGG_ko,-
2249,XNR_RS11095,KEGG_ko,-
2250,XNR_RS11100,KEGG_ko,-
2251,XNR_RS11110,KEGG_ko,-
2252,XNR_RS11115,KEGG_ko,-
2254,XNR_RS11125,KEGG_ko,-
2255,XNR_RS11130,KEGG_ko,-
2257,XNR_RS29775,KEGG_ko,-
2258,XNR_RS11150,KEGG_ko,-
2259,XNR_RS11155,KEGG_ko,-
2260,XNR_RS11160,KEGG_ko,-
2261,XNR_RS11165,KEGG_ko,-
2262,XNR_RS11170,KEGG_ko,-
2264,XNR_RS11180,KEGG_ko,-
2266,XNR_RS11190,KEGG_ko,-
2267,XNR_RS11195,KEGG_ko,-
2268,XNR_RS11200,KEGG_ko,-
2269,XNR_RS11205,KEGG_ko,-
2270,XNR_RS11210,KEGG_ko,-
2271,XNR_RS11215,KEGG_ko,-
2274,XNR_RS11230,KEGG_ko,-
2275,XNR_RS11235,KEGG_ko,-
2276,XNR_RS11240,KEGG_ko,-
2278,XNR_RS11250,KEGG_ko,-
2279,XNR_RS11255,KEGG_ko,-
2282,XNR_RS11270,KEGG_ko,-
2283,XNR_RS11275,KEGG_ko,-
2289,XNR_RS11295,KEGG_ko,-
2290,XNR_RS11300,KEGG_ko,-
2291,XNR_RS11305,KEGG_ko,-
2292,XNR_RS11310,KEGG_ko,-
2293,XNR_RS11315,KEGG_ko,-
2295,XNR_RS11330,KEGG_ko,-
2296,XNR_RS11335,KEGG_ko,-
2298,XNR_RS11345,KEGG_ko,-
2300,XNR_RS11355,KEGG_ko,-
2302,XNR_RS11365,KEGG_ko,-
2308,XNR_RS11395,KEGG_ko,-
2309,XNR_RS11400,KEGG_ko,-
2310,XNR_RS11405,KEGG_ko,-
2311,XNR_RS11410,KEGG_ko,-
2312,XNR_RS11415,KEGG_ko,-
2313,XNR_RS11420,KEGG_ko,-
2314,XNR_RS11425,KEGG_ko,-
2315,XNR_RS11430,KEGG_ko,-
2316,XNR_RS11435,KEGG_ko,-
2317,XNR_RS11440,KEGG_ko,-
2318,XNR_RS11445,KEGG_ko,-
2319,XNR_RS11455,KEGG_ko,-
2320,XNR_RS11460,KEGG_ko,-
2321,XNR_RS11465,KEGG_ko,-
2324,XNR_RS11480,KEGG_ko,-
2325,XNR_RS11485,KEGG_ko,-
2326,XNR_RS11490,KEGG_ko,-
2328,XNR_RS11500,KEGG_ko,-
2330,XNR_RS11510,KEGG_ko,-
2332,XNR_RS11520,KEGG_ko,-
2333,XNR_RS11525,KEGG_ko,-
2334,XNR_RS11530,KEGG_ko,-
2335,XNR_RS11535,KEGG_ko,-
2339,XNR_RS11555,KEGG_ko,-
2343,XNR_RS11575,KEGG_ko,-
2344,XNR_RS11580,KEGG_ko,-
2352,XNR_RS11620,KEGG_ko,-
2354,XNR_RS11630,KEGG_ko,-
2355,XNR_RS11635,KEGG_ko,-
2356,XNR_RS11640,KEGG_ko,-
2357,XNR_RS11645,KEGG_ko,-
2358,XNR_RS11650,KEGG_ko,-
2359,XNR_RS11655,KEGG_ko,-
2360,XNR_RS11660,KEGG_ko,-
2361,XNR_RS11665,KEGG_ko,-
2362,XNR_RS11670,KEGG_ko,-
2364,XNR_RS11680,KEGG_ko,-
2365,XNR_RS11685,KEGG_ko,-
2366,XNR_RS11690,KEGG_ko,-
2369,XNR_RS11705,KEGG_ko,-
2370,XNR_RS11710,KEGG_ko,-
2371,XNR_RS11715,KEGG_ko,-
2372,XNR_RS11720,KEGG_ko,-
2373,XNR_RS11725,KEGG_ko,-
2375,XNR_RS11735,KEGG_ko,-
2376,XNR_RS11740,KEGG_ko,-
2378,XNR_RS11750,KEGG_ko,-
2380,XNR_RS11760,KEGG_ko,-
2381,XNR_RS11765,KEGG_ko,-
2382,XNR_RS11770,KEGG_ko,-
2383,XNR_RS11775,KEGG_ko,-
2384,XNR_RS11780,KEGG_ko,-
2385,XNR_RS11785,KEGG_ko,-
2388,XNR_RS11795,KEGG_ko,-
2389,XNR_RS11805,KEGG_ko,-
2390,XNR_RS11810,KEGG_ko,-
2391,XNR_RS11815,KEGG_ko,-
2395,XNR_RS11825,KEGG_ko,-
2396,XNR_RS11830,KEGG_ko,-
2402,XNR_RS11855,KEGG_ko,-
2404,XNR_RS11865,KEGG_ko,-
2405,XNR_RS11870,KEGG_ko,-
2406,XNR_RS11875,KEGG_ko,-
2414,XNR_RS11915,KEGG_ko,-
2416,XNR_RS11925,KEGG_ko,-
2417,XNR_RS11930,KEGG_ko,-
2418,XNR_RS11935,KEGG_ko,-
2419,XNR_RS11940,KEGG_ko,-
2422,XNR_RS11955,KEGG_ko,-
2428,XNR_RS11975,KEGG_ko,-
2429,XNR_RS11980,KEGG_ko,-
2430,XNR_RS11985,KEGG_ko,-
2433,XNR_RS12000,KEGG_ko,-
2435,XNR_RS12010,KEGG_ko,-
2436,XNR_RS12015,KEGG_ko,-
2437,XNR_RS12020,KEGG_ko,-
2438,XNR_RS12025,KEGG_ko,-
2439,XNR_RS12030,KEGG_ko,-
2442,XNR_RS12045,KEGG_ko,-
2443,XNR_RS12055,KEGG_ko,-
2444,XNR_RS12060,KEGG_ko,-
2446,XNR_RS12070,KEGG_ko,-
2447,XNR_RS31200,KEGG_ko,-
2448,XNR_RS12080,KEGG_ko,-
2449,XNR_RS12085,KEGG_ko,-
2450,XNR_RS12090,KEGG_ko,-
2451,XNR_RS12095,KEGG_ko,-
2452,XNR_RS12100,KEGG_ko,-
2453,XNR_RS12105,KEGG_ko,-
2454,XNR_RS12110,KEGG_ko,-
2455,XNR_RS12115,KEGG_ko,-
2456,XNR_RS12125,KEGG_ko,-
2458,XNR_RS12135,KEGG_ko,-
2460,XNR_RS12145,KEGG_ko,-
2461,XNR_RS12150,KEGG_ko,-
2462,XNR_RS12155,KEGG_ko,-
2465,XNR_RS12170,KEGG_ko,-
2466,XNR_RS12180,KEGG_ko,-
2467,XNR_RS12185,KEGG_ko,-
