__mclCluster,name,Function,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,species,Stress,TopologicalCoefficient
33,sen_SG1_STM4302,Carbon Metabolism,4.332116788,0,0.230834035,0,1,8,FALSE,22,0,1,0,0.954971395,FALSE,0,sen_SG1_STM4302,Sen,0,0
33,mtub_Unc_4,Carbon Metabolism,4.332116788,0,0.230834035,0,1,8,FALSE,22,0,1,0,0.954971395,FALSE,0,mtub_Unc_4,Mtu,0,0
33,salb_Candicidin/Antimycin,Carbon Metabolism,3.153284672,0.007595822,0.31712963,0.318681319,14,6,FALSE,21.21428571,0,14,0,0.970901558,FALSE,0,salb_Candicidin/Antimycin,Sal,22992,0.140491958
33,ecol_PaaX,Carbon Metabolism,3.357664234,0.005462762,0.297826087,0.311111111,10,7,FALSE,18.5,0,10,0,0.968139673,FALSE,0,ecol_PaaX,Eco,14342,0.162831858
33,sac_Phenylacetate,Carbon Metabolism,3.333941606,0.035181671,0.299945265,0.121212121,22,7,FALSE,10.59090909,0,22,0,0.968460249,FALSE,0,sac_Phenylacetate,sac,75080,0.102846648
34,sen_SG3_cpxR,Carbon Metabolism,5.054744526,0,0.197833935,1,3,9,FALSE,6,0,3,0,0.945206155,FALSE,0,sen_SG3_cpxR,Sen,0,0.545454545
34,pae_XisF4-1,Carbon Metabolism,5.968978102,0,0.167532865,0,1,10,FALSE,6,0,1,0,0.932851647,FALSE,0,pae_XisF4-1,Pae,0,0
34,pae_CzcR,Carbon Metabolism,4.072992701,0.025275243,0.245519713,0.178571429,8,8,FALSE,8.375,0,8,0,0.958473072,FALSE,0,pae_CzcR,Pae,37804,0.159313725
34,salb_UC-8,Carbon Metabolism,4.97080292,0.005377898,0.201174743,0.266666667,6,9,FALSE,5.166666667,0,6,0,0.946340501,FALSE,0,salb_UC-8,Sal,8406,0.241666667
34,ecol_CpxR,Carbon Metabolism,5.051094891,2.52E-04,0.197976879,0.5,4,9,FALSE,5,0,4,0,0.945255474,FALSE,0,ecol_CpxR,Eco,504,0.431818182
35,sen_NikR,Carbon Metabolism,4.600364964,0,0.217374058,1,3,8,FALSE,9,0,3,0,0.951346419,FALSE,0,sen_NikR,Sen,0,0.692307692
35,ecol_ROS TALE Del-2,Carbon Metabolism,3.885036496,0.001014217,0.257397839,0.7,5,7,FALSE,13.4,0,5,0,0.96101302,FALSE,0,ecol_ROS TALE Del-2,Eco,3046,0.285106383
35,ecol_NtrC-1,Carbon Metabolism,3.726277372,0.00549343,0.268364349,0.333333333,9,7,FALSE,11,0,9,0,0.963158414,FALSE,0,ecol_NtrC-1,Eco,10368,0.180327869
35,ecol_Dipeptide,Carbon Metabolism,3.686131387,0.004911022,0.271287129,0.416666667,9,7,FALSE,11.88888889,0,9,0,0.963700927,FALSE,0,ecol_Dipeptide,Eco,11632,0.16984127
35,ecol_Nickel,Carbon Metabolism,3.768248175,0.007512284,0.265375303,0.361111111,9,7,FALSE,10.88888889,0,9,0,0.962591241,FALSE,0,ecol_Nickel,Eco,13878,0.165811966
36,ecol_ydfB,Carbon Metabolism,4.675182482,0,0.213895394,0,1,8,FALSE,18,0,1,0,0.950335372,FALSE,0,ecol_ydfB,Eco,0,0
36,sen_unchar-9,Carbon Metabolism,4.414233577,0.00260211,0.226539893,0,2,8,FALSE,15.5,0,2,0,0.953861708,FALSE,0,sen_unchar-9,Sen,2004,0.5
36,ecol_trxC Del,Carbon Metabolism,4.333941606,0.002155438,0.230736842,0,3,8,FALSE,10.66666667,0,3,0,0.954946735,FALSE,0,ecol_trxC Del,Eco,3962,0.345238095
36,pae_Singlet-10,Carbon Metabolism,4.675182482,0,0.213895394,0,1,8,FALSE,18,0,1,0,0.950335372,FALSE,0,pae_Singlet-10,Pae,0,0
36,sac_Fe-S-lipoylation,Carbon Metabolism,3.677007299,0.06305538,0.271960298,0.019607843,18,7,FALSE,4.333333333,0,18,0,0.963824226,FALSE,0,sac_Fe-S-lipoylation,sac,105238,0.074829932
37,mtub_Rv1776c+WhiB4,Carbon Metabolism,5.363138686,0.001122307,0.186457979,0.5,4,9,FALSE,5,0,4,0,0.941038666,FALSE,0,mtub_Rv1776c+WhiB4,Mtu,1186,0.475
37,sen_rpoH,Carbon Metabolism,4.629562044,0.005052159,0.216003153,0.6,5,8,FALSE,6.8,0,5,0,0.950951864,FALSE,0,sen_rpoH,Sen,14054,0.309090909
37,mtub_GroEL-GroES Complex,Carbon Metabolism,5.624087591,0,0.177806619,1,3,9,FALSE,4.666666667,0,3,0,0.93751233,FALSE,0,mtub_GroEL-GroES Complex,Mtu,0,0.933333333
37,pae_RpoH,Carbon Metabolism,5.578467153,4.58E-05,0.179260713,0.833333333,4,9,FALSE,4.25,0,4,0,0.938128822,FALSE,0,pae_RpoH,Pae,56,0.708333333
37,ecol_RpoH,Carbon Metabolism,4.629562044,0.005052159,0.216003153,0.6,5,8,FALSE,6.8,0,5,0,0.950951864,FALSE,0,ecol_RpoH,Eco,14054,0.309090909
38,sen_cadC,Carbon Metabolism,4.164233577,0.002098494,0.240140228,0,3,7,FALSE,6.333333333,0,3,0,0.957240087,FALSE,0,sen_cadC,Sen,3164,0.355555556
38,sen_tdcA,Carbon Metabolism,4.788321168,0.001809992,0.208841463,0.333333333,4,8,FALSE,4,0,4,0,0.948806471,FALSE,0,sen_tdcA,Sen,3498,0.363636364
38,sen_rpoN-associated,Carbon Metabolism,4.664233577,5.98E-04,0.214397496,0,2,8,FALSE,7,0,2,0,0.95048333,FALSE,0,sen_rpoN-associated,Sen,1102,0.545454545
38,ecol_Thr/Ser-2,Carbon Metabolism,5.483576642,0,0.182362729,1,2,9,FALSE,4.5,0,2,0,0.939411126,FALSE,0,ecol_Thr/Ser-2,Eco,0,0.642857143
38,ecol_Thr/Ser-1,Carbon Metabolism,4.607664234,0.003550066,0.217029703,0.1,5,8,FALSE,4,0,5,0,0.951247781,FALSE,0,ecol_Thr/Ser-1,Eco,4528,0.242857143
39,sen_SPI2,Carbon Metabolism,1.75,0,0.571428571,0,1,2,FALSE,4,0,1,0,0.8125,FALSE,0,sen_SPI2,Sen,0,0
39,ecol_gcvB,Carbon Metabolism,1.75,0,0.571428571,0,1,2,FALSE,4,0,1,0,0.8125,FALSE,0,ecol_gcvB,Eco,0,0
39,sen_SPI1-1,Carbon Metabolism,1.75,0,0.571428571,0,1,2,FALSE,4,0,1,0,0.8125,FALSE,0,sen_SPI1-1,Sen,0,0
39,pae_ExsB,Carbon Metabolism,1,1,1,0,4,1,FALSE,1,0,4,0,1,FALSE,0,pae_ExsB,Pae,12,0
39,sen_SPI1-2,Carbon Metabolism,1.75,0,0.571428571,0,1,2,FALSE,4,0,1,0,0.8125,FALSE,0,sen_SPI1-2,Sen,0,0
40,ecol_NrdR,Carbon Metabolism,4.855839416,0,0.205937617,0,1,8,FALSE,11,0,1,0,0.947894062,FALSE,0,ecol_NrdR,Eco,0,0
40,ecol_yjjZ,Carbon Metabolism,4.660583942,6.82E-05,0.214565388,0,2,8,FALSE,9.5,0,2,0,0.950532649,FALSE,0,ecol_yjjZ,Eco,128,0.53125
40,sen_fur-1,Carbon Metabolism,3.857664234,0.009149307,0.259224219,0.181818182,11,7,FALSE,7.636363636,0,11,0,0.961382916,FALSE,0,sen_fur-1,Sen,12572,0.171247357
40,pae_FpvR,Carbon Metabolism,3.72080292,0.002420153,0.268759196,0,3,7,FALSE,19.33333333,0,3,0,0.963232393,FALSE,0,pae_FpvR,Pae,3980,0.352564103
41,sen_proU,Carbon Metabolism,4.27919708,0.005114964,0.233688699,0.333333333,4,7,FALSE,6.75,0,4,0,0.955686526,FALSE,0,sen_proU,Sen,8116,0.295454545
41,ecol_Osmoprotectant,Carbon Metabolism,4.392335766,0.004325198,0.227669298,0.333333333,4,7,FALSE,5.25,0,4,0,0.954157625,FALSE,0,ecol_Osmoprotectant,Eco,5766,0.3125
41,salb_SGR PTM,Carbon Metabolism,4.490875912,0.006609573,0.22267371,0,4,8,FALSE,5,0,4,0,0.952826001,FALSE,0,salb_SGR PTM,Sal,6746,0.25
41,pae_HutC,Carbon Metabolism,5.054744526,0.004673968,0.197833935,0.166666667,4,8,FALSE,3.25,0,4,0,0.945206155,FALSE,0,pae_HutC,Pae,6996,0.34375
42,ecol_Oxidoreductase,Carbon Metabolism,4.520072993,0,0.221235365,0,1,8,FALSE,18,0,1,0,0.952431446,FALSE,0,ecol_Oxidoreductase,Eco,0,0
42,salb_SAL-2242,Carbon Metabolism,4.520072993,0,0.221235365,0,1,8,FALSE,18,0,1,0,0.952431446,FALSE,0,salb_SAL-2242,Sal,0,0
42,ecol_pgi KO,Carbon Metabolism,3.531021898,0.001568056,0.283204134,0,2,7,FALSE,46,0,2,0,0.965797001,FALSE,0,ecol_pgi KO,Eco,3286,0.505617978
42,sac_SoxLABCD,Carbon Metabolism,3.52189781,0.030670197,0.283937824,0.104575163,18,7,FALSE,8.333333333,0,18,0,0.9659203,FALSE,0,sac_SoxLABCD,sac,45104,0.097560976
43,sen_cob,Carbon Metabolism,4.748175182,0,0.210607225,0,1,8,FALSE,13,0,1,0,0.949348984,FALSE,0,sen_cob,Sen,0,0
43,salb_UC-14,Carbon Metabolism,3.558394161,0.005548477,0.281025641,0,3,6,FALSE,30,0,3,0,0.965427106,FALSE,0,salb_UC-14,Sal,8330,0.337209302
43,sen_unchar-3,Carbon Metabolism,4.447080292,0.001251411,0.224866639,0,2,8,FALSE,12.5,0,2,0,0.953417834,FALSE,0,sen_unchar-3,Sen,1638,0.5
43,sac_Cobalamin,Carbon Metabolism,3.75,0.023198978,0.266666667,0.076923077,13,7,FALSE,5.230769231,0,13,0,0.962837838,FALSE,0,sac_Cobalamin,sac,35978,0.123481781
44,sen_pmrAB,Carbon Metabolism,4.593065693,0.001596437,0.217719507,0.5,4,8,FALSE,5.75,0,4,0,0.951445058,FALSE,0,sen_pmrAB,Sen,2122,0.359375
44,sen_SPI16,Carbon Metabolism,5.304744526,0,0.188510492,1,2,9,FALSE,4.5,0,2,0,0.941827777,FALSE,0,sen_SPI16,Sen,0,0.75
44,pae_PmrA,Carbon Metabolism,4.609489051,0.004394165,0.216943785,0.333333333,4,8,FALSE,6.25,0,4,0,0.951223121,FALSE,0,pae_PmrA,Pae,5434,0.333333333
44,ecol_BasR,Carbon Metabolism,4.591240876,0.00337365,0.217806041,0.4,5,8,FALSE,4.8,0,5,0,0.951469718,FALSE,0,ecol_BasR,Eco,4018,0.3
45,ecol_IS Elements-1,Carbon Metabolism,6.653284672,0,0.1503017,0,1,10,FALSE,3,0,1,0,0.923604261,FALSE,0,ecol_IS Elements-1,Eco,0,0
45,ecol_IS5,Carbon Metabolism,4.664233577,0.010908873,0.214397496,0,2,8,FALSE,10.5,0,2,0,0.95048333,FALSE,0,ecol_IS5,Eco,15690,0.5
45,ecol_IS Elements-2,Carbon Metabolism,5.655109489,0.007292598,0.176831236,0,3,9,FALSE,1.333333333,0,3,0,0.937093115,FALSE,0,ecol_IS Elements-2,Eco,10466,0.333333333
45,ecol_IS1,Carbon Metabolism,6.653284672,0,0.1503017,0,1,10,FALSE,3,0,1,0,0.923604261,FALSE,0,ecol_IS1,Eco,0,0
46,sen_phoB,Carbon Metabolism,4.145985401,6.69E-05,0.241197183,0.833333333,4,7,FALSE,6.5,0,4,0,0.957486684,FALSE,0,sen_phoB,Sen,146,0.40625
46,ecol_Phosphate-2,Carbon Metabolism,3.848540146,0.003638402,0.259838786,0.3,5,7,FALSE,11.4,0,5,0,0.961506214,FALSE,0,ecol_Phosphate-2,Eco,5222,0.25
46,ecol_Phosphate-1,Carbon Metabolism,4.26459854,0,0.234488661,1,3,8,FALSE,7.333333333,0,3,0,0.955883804,FALSE,0,ecol_Phosphate-1,Eco,0,0.523809524
46,salb_Phosphate,Carbon Metabolism,4.063868613,0.005312433,0.246070947,0.4,6,7,FALSE,5.5,0,6,0,0.95859637,FALSE,0,salb_Phosphate,Sal,6312,0.289473684
47,mtub_Unc_7,Carbon Metabolism,3.906934307,0.006964735,0.255955161,0,6,7,FALSE,7.333333333,0,6,0,0.960717104,FALSE,0,mtub_Unc_7,Mtu,8438,0.180952381
47,sac_Gly-Ser-Thr,Carbon Metabolism,4.131386861,1.74E-04,0.24204947,0,3,7,FALSE,7.666666667,0,3,0,0.957683961,FALSE,0,sac_Gly-Ser-Thr,sac,710,0.476190476
47,pae_Uncharacterized-2,Carbon Metabolism,4.211678832,0.006667876,0.237435009,0,4,8,FALSE,8.5,0,4,0,0.956598935,FALSE,0,pae_Uncharacterized-2,Pae,5796,0.25
47,pae_Uncharacterized-12,Carbon Metabolism,4.490875912,6.47E-04,0.22267371,0,2,8,FALSE,7.5,0,2,0,0.952826001,FALSE,0,pae_Uncharacterized-12,Pae,504,0.5
48,mtub_Peptidoglycan Biosynthesis,Carbon Metabolism,5.052919708,0.001842089,0.197905381,0.166666667,4,9,FALSE,4.75,0,4,0,0.945230815,FALSE,0,mtub_Peptidoglycan Biosynthesis,Mtu,1774,0.283333333
48,sen_mraZ,Carbon Metabolism,5.339416058,0,0.187286398,1,2,9,FALSE,5,0,2,0,0.941359242,FALSE,0,sen_mraZ,Sen,0,0.625
48,sen_CAMP resistance,Carbon Metabolism,5.45620438,0,0.183277592,0,1,9,FALSE,6,0,1,0,0.939781022,FALSE,0,sen_CAMP resistance,Sen,0,0
48,pae_Cell Division,Carbon Metabolism,4.458029197,0.009076614,0.224314368,0.266666667,6,8,FALSE,6.333333333,0,6,0,0.953269876,FALSE,0,pae_Cell Division,Pae,15734,0.293650794
49,sen_TPP,Carbon Metabolism,5.023722628,0.004328076,0.199055576,0.166666667,4,9,FALSE,2.75,0,4,0,0.94562537,FALSE,0,sen_TPP,Sen,4650,0.321428571
49,ecol_Thiamine-1,Carbon Metabolism,5.166058394,0,0.193571176,1,2,9,FALSE,4.5,0,2,0,0.943701914,FALSE,0,ecol_Thiamine-1,Eco,0,0.642857143
49,sac_Thiamin,Carbon Metabolism,4.224452555,0.011047786,0.236717063,0.1,5,8,FALSE,5.8,0,5,0,0.956426317,FALSE,0,sac_Thiamin,sac,12004,0.216666667
49,ecol_Thiamine-2,Carbon Metabolism,6.02189781,0,0.166060606,0,1,10,FALSE,4,0,1,0,0.932136516,FALSE,0,ecol_Thiamine-2,Eco,0,0
50,ecol_Glutarate,Carbon Metabolism,3.846715328,0.002495302,0.259962049,0.133333333,6,7,FALSE,9.833333333,0,6,0,0.961530874,FALSE,0,ecol_Glutarate,Eco,3338,0.227642276
50,pae_EatR,Carbon Metabolism,3.465328467,0.007113201,0.288572933,0.2,10,7,FALSE,12,0,10,0,0.96668475,FALSE,0,pae_EatR,Pae,10292,0.153246753
50,pae_CbrB,Carbon Metabolism,3.410583942,0.002695522,0.293204922,0.25,9,7,FALSE,16.22222222,0,9,0,0.967424541,FALSE,0,pae_CbrB,Pae,5884,0.179775281
50,ecol_Putrescine,Carbon Metabolism,3.813868613,6.62E-06,0.262200957,0.833333333,4,7,FALSE,13.75,0,4,0,0.961974748,FALSE,0,ecol_Putrescine,Eco,12,0.361842105
51,sen_purR-2,Carbon Metabolism,4.618613139,0.001780392,0.216515211,0.333333333,3,8,FALSE,6.333333333,0,3,0,0.951099822,FALSE,0,sen_purR-2,Sen,2530,0.375
51,sac_Pyroglutamate,Carbon Metabolism,3.857664234,0.019847543,0.259224219,0.155555556,10,7,FALSE,5.9,0,10,0,0.961382916,FALSE,0,sac_Pyroglutamate,sac,41144,0.189655172
51,ecol_Pyrimidine,Carbon Metabolism,4.781021898,0,0.209160305,1,2,8,FALSE,6.5,0,2,0,0.948905109,FALSE,0,ecol_Pyrimidine,Eco,0,0.590909091
52,ecol_YgeV,Carbon Metabolism,4.399635036,0.002363724,0.22729158,0,2,8,FALSE,14,0,2,0,0.954058986,FALSE,0,ecol_YgeV,Eco,2150,0.5
52,sac_unchar-1,Carbon Metabolism,5.02919708,0,0.198838897,0,1,8,FALSE,10,0,1,0,0.945551391,FALSE,0,sac_unchar-1,sac,0,0
52,salb_Nucleoside,Carbon Metabolism,4.031021898,0.023083594,0.248076053,0,10,7,FALSE,4.1,0,10,0,0.959040245,FALSE,0,salb_Nucleoside,Sal,22136,0.103333333
53,sac_HMG-CoA,Carbon Metabolism,4.410583942,3.52E-04,0.226727348,0.333333333,3,8,FALSE,6.333333333,0,3,0,0.953911028,FALSE,0,sac_HMG-CoA,sac,400,0.375
53,pae_NRPS,Carbon Metabolism,3.731751825,0.004271602,0.26797066,0.214285714,8,7,FALSE,11.625,0,8,0,0.963084435,FALSE,0,pae_NRPS,Pae,8872,0.194915254
53,pae_MvfR,Carbon Metabolism,4.166058394,0.002051203,0.240035042,0.166666667,4,8,FALSE,8.75,0,4,0,0.957215427,FALSE,0,pae_MvfR,Pae,3062,0.284482759
54,ecol_crp KO-1,Carbon Metabolism,4.386861314,6.45E-05,0.227953411,0,2,8,FALSE,12.5,0,2,0,0.954231604,FALSE,0,ecol_crp KO-1,Eco,314,0.71875
54,sac_pseudogene,Carbon Metabolism,3.569343066,0.019336799,0.280163599,0.064102564,13,7,FALSE,8.692307692,0,13,0,0.965279148,FALSE,0,sac_pseudogene,sac,42192,0.131513648
54,sac_Quinolinate,Carbon Metabolism,3.640510949,0.016943553,0.274686717,0.060606061,12,7,FALSE,9.083333333,0,12,0,0.96431742,FALSE,0,sac_Quinolinate,sac,31322,0.131510417
55,ecol_Glycolate,Carbon Metabolism,6.78649635,0,0.147351439,0,1,11,FALSE,2,0,1,0,0.921804103,FALSE,0,ecol_Glycolate,Eco,0,0
55,ecol_baeR KO,Carbon Metabolism,4.79379562,0.009741015,0.208602969,0.1,5,9,FALSE,5.8,0,5,0,0.948732492,FALSE,0,ecol_baeR KO,Eco,18512,0.288888889
55,sac_Replication,Carbon Metabolism,5.788321168,0.003649635,0.172761665,0,2,10,FALSE,3,0,2,0,0.935292957,FALSE,0,sac_Replication,sac,7578,0.5
56,ecol_Glyoxylate,Carbon Metabolism,3.866788321,5.07E-04,0.258612553,0.666666667,3,7,FALSE,15.33333333,0,3,0,0.961259617,FALSE,0,ecol_Glyoxylate,Eco,1528,0.37398374
56,ecol_Ile/Val,Carbon Metabolism,4.677007299,0,0.213811939,1,3,8,FALSE,12.66666667,0,3,0,0.950310712,FALSE,0,ecol_Ile/Val,Eco,0,0.633333333
56,sac_TCA-BCAA,Carbon Metabolism,3.824817518,0.017287924,0.261450382,0.205128205,13,7,FALSE,7.153846154,0,13,0,0.96182679,FALSE,0,sac_TCA-BCAA,sac,26160,0.161001789
57,ecol_LPS,Carbon Metabolism,4.379562044,0.017299105,0.228333333,0,5,8,FALSE,6.4,0,5,0,0.954330243,FALSE,0,ecol_LPS,Eco,28308,0.216
57,sen_O-antigen,Carbon Metabolism,5.348540146,0.003968233,0.186966905,0,2,9,FALSE,3.5,0,2,0,0.941235944,FALSE,0,sen_O-antigen,Sen,7012,0.5
57,pae_AmrZ,Carbon Metabolism,6.266423358,9.85E-04,0.159580664,0,2,10,FALSE,2.5,0,2,0,0.928832117,FALSE,0,pae_AmrZ,Pae,1382,0.5
58,ecol_PlaR,Carbon Metabolism,5.354014599,4.91E-04,0.186775733,0,2,9,FALSE,5.5,0,2,0,0.941161965,FALSE,0,ecol_PlaR,Eco,496,0.5
58,pae_Lrp,Carbon Metabolism,5.354014599,4.74E-04,0.186775733,0,2,9,FALSE,2.5,0,2,0,0.941161965,FALSE,0,pae_Lrp,Pae,440,0.5
58,pae_DguR,Carbon Metabolism,4.447080292,0.003766314,0.224866639,0,3,8,FALSE,4.333333333,0,3,0,0.953417834,FALSE,0,pae_DguR,Pae,4192,0.333333333
59,sen_rbsR,Carbon Metabolism,4.656934307,1.80E-05,0.214733542,0.833333333,4,8,FALSE,6.75,0,4,0,0.950581969,FALSE,0,sen_rbsR,Sen,36,0.421875
59,ecol_Ribose,Carbon Metabolism,4.689781022,0,0.213229572,1,3,8,FALSE,8,0,3,0,0.950138094,FALSE,0,ecol_Ribose,Eco,0,0.533333333
59,ecol_Xylose,Carbon Metabolism,4.51459854,9.42E-04,0.221503638,0.5,4,8,FALSE,8.25,0,4,0,0.952505425,FALSE,0,ecol_Xylose,Eco,978,0.380952381
60,pae_PprB,Carbon Metabolism,5.715328467,0.004436032,0.174968072,0,3,9,FALSE,2.333333333,0,3,0,0.936279345,FALSE,0,pae_PprB,Pae,5894,0.333333333
60,sen_SPI9,Carbon Metabolism,4.75,0.007093494,0.210526316,0,2,8,FALSE,8.5,0,2,0,0.949324324,FALSE,0,sen_SPI9,Sen,9500,0.5
60,sac_UV-tfb3,Carbon Metabolism,6.71350365,0,0.14895352,0,1,10,FALSE,3,0,1,0,0.922790491,FALSE,0,sac_UV-tfb3,sac,0,0
61,ecol_Purine,Carbon Metabolism,5.383211679,0,0.185762712,1,2,9,FALSE,3.5,0,2,0,0.94076741,FALSE,0,ecol_Purine,Eco,0,0.7
61,sen_purR-1,Carbon Metabolism,4.662408759,0.00283534,0.214481409,0.333333333,3,8,FALSE,5.333333333,0,3,0,0.95050799,FALSE,0,sen_purR-1,Sen,5190,0.384615385
61,sac_Purine,Carbon Metabolism,4.616788321,0.003187265,0.216600791,0.166666667,4,8,FALSE,4.75,0,4,0,0.951124482,FALSE,0,sac_Purine,sac,3346,0.283333333
62,ecol_Hot TALE 16,Carbon Metabolism,4.001824818,3.79E-04,0.249886001,0,2,7,FALSE,20,0,2,0,0.9594348,FALSE,0,ecol_Hot TALE 16,Eco,1018,0.527777778
62,ecol_ymgI,Carbon Metabolism,4.959854015,0,0.201618837,0,1,8,FALSE,6,0,1,0,0.946488459,FALSE,0,ecol_ymgI,Eco,0,0
62,sac_YtrA,Carbon Metabolism,3.961678832,0.004888819,0.25241824,0,6,7,FALSE,5.333333333,0,6,0,0.959977313,FALSE,0,sac_YtrA,sac,9422,0.196969697
63,sen_csgD,Carbon Metabolism,3.509124088,0.005102772,0.284971399,0.1,5,7,FALSE,22.2,0,5,0,0.966092918,FALSE,0,sen_csgD,Sen,5774,0.232258065
63,ecol_Curli-1,Carbon Metabolism,3.894160584,0.002742192,0.256794752,0,4,7,FALSE,12.25,0,4,0,0.960889722,FALSE,0,ecol_Curli-1,Eco,5734,0.261627907
63,ecol_Curli-2,Carbon Metabolism,4.50729927,0,0.221862348,0,1,8,FALSE,5,0,1,0,0.952604064,FALSE,0,ecol_Curli-2,Eco,0,0
64,ecol_OxyR,Carbon Metabolism,3.881386861,0.008394874,0.257639868,0.133333333,6,7,FALSE,8.833333333,0,6,0,0.96106234,FALSE,0,ecol_OxyR,Eco,12684,0.189393939
64,mtub_Fumarate Reductase,Carbon Metabolism,3.412408759,0.016018671,0.293048128,0.19047619,7,7,FALSE,18.42857143,0,7,0,0.967399882,FALSE,0,mtub_Fumarate Reductase,Mtu,24614,0.170894526
64,pae_Uncharacterized-3,Carbon Metabolism,4.131386861,2.37E-04,0.24204947,0.666666667,3,7,FALSE,10.33333333,0,3,0,0.957683961,FALSE,0,pae_Uncharacterized-3,Pae,410,0.382716049
65,ecol_ldrD,Carbon Metabolism,4.531021898,0,0.220700765,1,2,8,FALSE,4.5,0,2,0,0.952283488,FALSE,0,ecol_ldrD,Eco,0,0.642857143
65,ecol_ldrC,Carbon Metabolism,3.72810219,0.005441522,0.268232991,0.133333333,6,7,FALSE,12.83333333,0,6,0,0.963133754,FALSE,0,ecol_ldrC,Eco,7932,0.211864407
65,ecol_ldrA,Carbon Metabolism,4.078467153,0.001492486,0.245190157,0.333333333,3,8,FALSE,10.66666667,0,3,0,0.958399093,FALSE,0,ecol_ldrA,Eco,1904,0.356321839
66,sen_marR,Carbon Metabolism,5.859489051,0.007292598,0.170663345,0,3,9,FALSE,2,0,3,0,0.934331229,FALSE,0,sen_marR,Sen,7834,0.333333333
66,ecol_Salicylic Acid,Carbon Metabolism,6.857664234,0,0.145822246,0,1,10,FALSE,3,0,1,0,0.920842375,FALSE,0,ecol_Salicylic Acid,Eco,0,0
66,ecol_Superoxide,Carbon Metabolism,6.857664234,0,0.145822246,0,1,10,FALSE,3,0,1,0,0.920842375,FALSE,0,ecol_Superoxide,Eco,0,0
67,sen_unchar-1,Carbon Metabolism,6.399635036,0,0.156258911,1,2,10,FALSE,2.5,0,2,0,0.927031959,FALSE,0,sen_unchar-1,Sen,0,0.833333333
67,sen_gutM,Carbon Metabolism,5.403284672,0.007285926,0.185072611,0.333333333,3,9,FALSE,4.333333333,0,3,0,0.940496153,FALSE,0,sen_gutM,Sen,7232,0.4
67,ecol_Sorbitol,Carbon Metabolism,6.399635036,0,0.156258911,1,2,10,FALSE,2.5,0,2,0,0.927031959,FALSE,0,ecol_Sorbitol,Eco,0,0.833333333
68,ecol_NO Stress,Carbon Metabolism,3.965328467,0.010661821,0.252185918,0.047619048,7,7,FALSE,6.285714286,0,7,0,0.959927994,FALSE,0,ecol_NO Stress,Eco,12968,0.150579151
68,mtub_Rv0135+Rv1019,Carbon Metabolism,3.481751825,0.009106228,0.28721174,0.047619048,7,6,FALSE,12.57142857,0,7,0,0.966462813,FALSE,0,mtub_Rv0135+Rv1019,Mtu,11826,0.16023166
68,sen_nsrR,Carbon Metabolism,3.906934307,0.00365474,0.255955161,0.1,5,7,FALSE,9.2,0,5,0,0.960717104,FALSE,0,sen_nsrR,Sen,4384,0.215
69,sen_pdu,Carbon Metabolism,5.193430657,0,0.192550949,0,1,8,FALSE,3,0,1,0,0.943332018,FALSE,0,sen_pdu,Sen,0,0
69,ecol_yneP,Carbon Metabolism,3.512773723,0.003503775,0.284675325,0.333333333,3,7,FALSE,37,0,3,0,0.966043598,FALSE,0,ecol_yneP,Eco,3524,0.37414966
69,sen_argR-1,Carbon Metabolism,4.195255474,0.003670283,0.238364506,0,3,7,FALSE,4.666666667,0,3,0,0.956820872,FALSE,0,sen_argR-1,Sen,3718,0.333333333
70,sen_tricarboxylic transport,Carbon Metabolism,4.162408759,2.07E-04,0.240245506,0,2,7,FALSE,12.5,0,2,0,0.957264746,FALSE,0,sen_tricarboxylic transport,Sen,350,0.522727273
70,salb_Surugamide-1,Carbon Metabolism,3.167883212,0.052989298,0.315668203,0.110671937,23,6,FALSE,10.95652174,0,23,0,0.970704281,FALSE,0,salb_Surugamide-1,Sal,87774,0.08139915
70,salb_Stress Response,Carbon Metabolism,3.848540146,6.40E-04,0.259838786,0,2,7,FALSE,18.5,0,2,0,0.961506214,FALSE,0,salb_Stress Response,Sal,832,0.514705882
71,ecol_PAL Amp,Carbon Metabolism,5.255474453,0,0.190277778,0,1,9,FALSE,8,0,1,0,0.942493588,FALSE,0,ecol_PAL Amp,Eco,0,0
71,ecol_Galactose,Carbon Metabolism,4.574817518,4.23E-04,0.218587954,0.333333333,3,8,FALSE,8.333333333,0,3,0,0.951691655,FALSE,0,ecol_Galactose,Eco,462,0.421052632
71,salb_Galactose,Carbon Metabolism,4.25729927,0.01107834,0.234890699,0.214285714,8,8,FALSE,5.5,0,8,0,0.955982442,FALSE,0,salb_Galactose,Sal,16958,0.189814815
72,sen_lldR,Carbon Metabolism,4.987226277,2.52E-04,0.200512258,0,2,8,FALSE,3.5,0,2,0,0.946118564,FALSE,0,sen_lldR,Sen,234,0.5
72,mtub_Mycofactocin Synthesis Pathway,Carbon Metabolism,4.173357664,0.003794995,0.239615216,0,4,7,FALSE,4.5,0,4,0,0.957116788,FALSE,0,mtub_Mycofactocin Synthesis Pathway,Mtu,4316,0.269230769
